Residual_ESN,Residual_LSTM,Residual_CNN_LSTM
-41.36686672255564,-53.3740234375,6.7548828125
-71.19806711133242,-122.5078125,-11.2177734375
-153.7415295922201,-331.9990234375,-179.072265625
-22.068495236502713,-331.681640625,-150.2255859375
-35.84984130679368,-367.791015625,-174.234375
19.178887262929493,-306.943359375,-112.98828125
102.47636346073159,-165.4814453125,16.5625
-48.890703823451986,-228.2900390625,-65.6953125
18.18774708581259,-133.08984375,2.2685546875
-37.613215347646474,-110.11328125,-8.7626953125
46.16490298728604,11.53125,74.15234375
-100.59897202172942,-95.98046875,-80.740234375
-92.16274599075405,-117.310546875,-155.337890625
-7.976836914600426,-1.41796875,-92.4306640625
58.67934774577952,113.4658203125,-32.244140625
-17.929123605084897,67.47265625,-15.51953125
27.957524893061418,31.08203125,-11.29296875
1.307065264621997,-20.3720703125,-48.1650390625
-18.35307906529124,20.548828125,-26.6640625
-18.6134857909492,-13.8642578125,-107.6416015625
-67.57796851725107,-138.837890625,-245.1650390625
-40.26826064236411,-129.6279296875,-211.9443359375
-5.138372586454352,-26.982421875,-62.955078125
-126.02434062881366,-81.2509765625,-54.15234375
-96.66987812292973,-84.0703125,9.982421875
-75.00837149878134,-108.01953125,36.171875
-90.88633981976818,-180.33984375,-8.7509765625
-8.012347606681942,-160.818359375,27.244140625
-74.32031471187656,-255.89453125,-66.826171875
86.31220359052895,-120.4580078125,65.8779296875
-27.66942249807471,-168.466796875,3.9921875
-109.91990425994118,-214.1455078125,-64.2509765625
159.22490891509187,117.943359375,243.36328125
273.8918699651513,374.962890625,458.01171875
-100.90706588207104,88.333984375,123.4130859375
-53.61854497874265,35.708984375,27.5341796875
107.48421105282978,169.0341796875,115.0693359375
100.95396901081403,166.740234375,65.48828125
11.380829383080709,1.5361328125,-146.19140625
-73.23542338298648,-553.9990234375,-363.8310546875
7.244361882056182,-514.890625,-201.8193359375
317.95244452536826,-23.287109375,336.71484375
-41.85482479806706,-195.994140625,74.19921875
-54.599221082135045,-340.810546875,-235.884765625
-58.9151154635274,-123.5244140625,-231.0849609375
-203.65728740298255,213.4794921875,-94.9462890625
-243.52219174445963,387.9140625,0.080078125
-123.37527156155556,334.384765625,11.255859375
52.97773076764497,225.16796875,36.66015625
52.479177159289975,52.8525390625,1.0302734375
26.984454763134636,-50.841796875,7.2939453125
-89.56992574736432,-191.2392578125,-51.470703125
178.72233247153054,35.1396484375,226.5224609375
37.029551057117715,-74.3798828125,152.36328125
-33.938172023719744,-229.63671875,13.3095703125
234.06540522143405,-13.2490234375,229.9306640625
-201.34523564458868,-304.7431640625,-60.30859375
-134.57414711208548,-240.84765625,3.197265625
170.98979744380813,80.314453125,298.2578125
-74.76728884194927,-55.873046875,122.03515625
-17.325536300244494,-13.3369140625,121.8603515625
-35.9505048709143,-60.8173828125,22.76953125
91.4075115894284,-69.59375,-51.52734375
178.4621051901413,-104.15234375,5.0458984375
48.841131821152885,-135.3876953125,48.6123046875
-164.2373146459322,-229.7568359375,10.52734375
-175.8979489463436,-355.7548828125,-156.39453125
-113.13049806861454,-463.11328125,-386.6259765625
-166.70707025849333,-367.0771484375,-432.9990234375
-198.67223526228918,-87.736328125,-286.767578125
-407.50638412758235,-179.7421875,-453.6435546875
-56.255690432708434,-81.935546875,-310.9267578125
-104.9475296931032,-328.5146484375,-444.2841796875
32.45412377251341,-359.8642578125,-352.1904296875
-45.80948066228302,-440.234375,-331.0234375
68.33400973720745,-320.9384765625,-142.404296875
217.8962716123333,-96.7138671875,133.423828125
-10.896432643983644,-309.0927734375,-54.0859375
110.26254676369354,-270.59765625,-13.84765625
219.70223973061547,-66.3095703125,187.7138671875
-153.61266608321057,-370.568359375,-143.2626953125
-124.58303237296786,-347.9658203125,-146.9501953125
-100.0042184931699,-196.84375,-18.0712890625
-5.918346681108233,-44.892578125,93.123046875
26.277421987279013,36.9326171875,126.8857421875
-64.41783178176593,-59.451171875,-27.509765625
37.35610118897057,-42.265625,-75.728515625
18.032717751069868,-168.6083984375,-72.44921875
152.24103748627567,-57.4736328125,113.7177734375
-113.56465813034447,-205.6884765625,-32.1044921875
-10.268231767522593,-242.947265625,-125.1328125
4.934649930166415,-308.4619140625,-309.4365234375
-39.15367709080601,-178.23046875,-301.2509765625
160.52800404091795,334.23828125,119.8896484375
-295.535122628713,80.033203125,-186.44140625
-159.6971368532122,10.447265625,-188.037109375
-52.98415624361223,-41.02734375,-135.4306640625
-83.68172830164076,-132.3349609375,-123.2919921875
17.588870027288067,-76.833984375,12.978515625
-266.06045595816613,-352.736328125,-203.61328125
-322.98859558827644,-476.765625,-278.8134765625
-106.79891427370967,-338.142578125,-119.529296875
-63.68647577556658,-271.5673828125,-49.2802734375
168.97153056141906,-14.3955078125,206.1435546875
44.16313886910393,-112.0029296875,76.705078125
30.15147504164088,-112.7119140625,38.7724609375
184.53135385433052,138.7236328125,254.0712890625
188.57864344820882,278.521484375,352.9580078125
-229.17328838360118,-96.30859375,-68.5244140625
-48.170567191464215,-43.6494140625,-70.61328125
147.15553063859807,179.021484375,89.5419921875
192.31842135529223,178.611328125,193.8427734375
-117.78568432243628,-88.0185546875,-16.6708984375
29.460217306943377,10.1953125,91.4453125
-99.48386009385831,-122.5234375,-104.0751953125
31.89202854324685,-69.4228515625,-145.9443359375
-191.98928628007707,-117.810546875,-290.5302734375
-81.61495784731414,208.603515625,6.6064453125
-41.77524519425788,381.412109375,164.7265625
-127.21868031991107,216.73046875,58.06640625
-343.2766212994611,-206.4658203125,-270.498046875
-35.04161159958858,-63.4013671875,-35.16015625
92.64585984673067,79.279296875,178.4013671875
-425.8738659416467,-484.771484375,-349.4638671875
360.81311985653883,178.5654296875,340.4462890625
102.12576152021757,142.75,308.7412109375
-308.6792969947346,-305.2705078125,-144.0390625
-64.08920599809062,-167.537109375,-1.462890625
253.75780327566645,184.4990234375,332.251953125
-285.6296814806592,-270.3095703125,-158.5634765625
53.5187324292383,-30.2451171875,56.453125
-126.35620298925642,-96.3525390625,-43.3876953125
247.20300783629682,227.69921875,224.986328125
86.37454877354139,167.90234375,103.5966796875
93.17149091531064,178.9365234375,58.181640625
26.44346224626861,-25.1328125,-46.6640625
-42.873224562781616,-34.4111328125,-4.71875
-205.25260904002607,-176.8857421875,-137.1787109375
75.05011351510984,49.3759765625,52.8671875
25.00304072704057,14.8466796875,-71.572265625
21.102954042404235,72.8720703125,-96.0908203125
75.96938583601514,329.9453125,139.34375
-241.79275608414355,179.1787109375,6.71875
-59.43793572405593,249.0673828125,146.0224609375
-144.86540736662027,90.71484375,59.451171875
-4.855766815375318,109.4765625,152.4873046875
-9.92704229060655,-14.3623046875,89.36328125
-66.72511891461727,-188.5419921875,-65.8681640625
-64.218270505904,-191.7216796875,-31.40234375
-233.19538993652532,-377.3974609375,-200.4892578125
153.13144541288057,-46.40234375,119.18359375
60.30867928472617,4.8173828125,149.7802734375
45.05223776706953,16.3974609375,145.845703125
116.40749094447892,25.115234375,110.7490234375
133.69490984185177,87.68359375,136.7001953125
62.83513869421404,48.5283203125,52.7353515625
-173.58287456504877,-164.21484375,-198.8388671875
258.7734972300477,221.1669921875,139.1640625
165.49508408787187,252.923828125,113.8251953125
4.7597237099544145,20.9658203125,-60.6044921875
-11.872417108872469,62.927734375,32.5810546875
88.85817236076582,199.43359375,159.9453125
-284.49431152324905,-180.509765625,-257.33984375
161.75610784021046,0.8994140625,-94.94140625
140.65076697723453,7.7421875,-128.8388671875
224.81878470444826,189.650390625,56.169921875
-267.04529461148377,-133.162109375,-243.1484375
48.879668643536206,131.3662109375,98.783203125
-82.79085441431198,56.435546875,88.5400390625
239.80021384177053,247.0810546875,339.82421875
64.58953373697659,-28.08984375,98.00390625
112.44575891696513,-122.376953125,21.2578125
120.853842222823,-105.9580078125,49.0439453125
105.5512980902804,-61.541015625,86.5224609375
195.06935881506615,85.302734375,228.54296875
219.73495469650697,160.6943359375,284.896484375
-124.69925452138887,-142.373046875,-45.00390625
199.9551538959313,142.6103515625,214.9765625
310.12397056902955,370.3251953125,404.650390625
-277.3072272821173,-168.7431640625,-182.80859375
-6.7459538420534955,-56.7548828125,-115.3544921875
-41.161012535865666,18.2421875,-80.099609375
-96.45450626901584,-23.826171875,-169.666015625
42.74076709673136,104.1318359375,-0.5302734375
-50.28602084606973,13.22265625,-50.9384765625
-46.53980478538506,-41.54296875,-83.1103515625
3.378015895579665,37.5234375,-35.0712890625
126.57381162489219,59.435546875,-38.69921875
-49.0161920291921,-198.638671875,-313.45703125
68.29502676585435,-133.38671875,-207.2470703125
66.58639989125186,13.384765625,-20.0107421875
226.5098039903096,303.8916015625,332.876953125
-97.26137363835187,61.193359375,136.232421875
137.84436442662445,154.267578125,286.1796875
114.55728110314703,83.68359375,238.728515625
5.1506865313785966,-94.5322265625,67.8203125
51.215506701020786,-99.5380859375,68.3076171875
177.91298268168975,56.8134765625,219.962890625
-234.38689158694797,-277.9462890625,-129.1328125
-53.93742703103453,-135.5537109375,8.84375
-92.16808783093074,-79.5927734375,32.2109375
-452.66071748220565,-358.400390625,-274.1083984375
-210.77830750362773,-191.412109375,-124.349609375
-112.31108398524884,-118.541015625,-102.95703125
-316.21537614474437,-300.2099609375,-335.515625
286.7985658336038,254.8876953125,172.3740234375
15.009756483324963,87.4189453125,-53.369140625
133.56552345001182,-108.7568359375,100.2119140625
-202.2022535354863,-492.8984375,-208.6904296875
-58.789274016875424,-407.0966796875,-77.755859375
-183.8194885902958,-532.833984375,-248.6064453125
170.6290970667651,-387.4248046875,-220.3193359375
-51.906353290658444,-260.80859375,-324.166015625
-274.1818976159557,1.4189453125,-264.841796875
-535.2306628126444,-11.794921875,-369.7080078125
-63.46696392304875,245.2041015625,-55.2587890625
-61.14200942599746,25.5078125,-151.53515625
200.62953282871604,23.0546875,-10.83984375
-316.24915540881557,-580.9140625,-491.486328125
-110.3299059378478,-461.3359375,-287.10546875
251.42504427961467,11.8388671875,244.83203125
-186.82121004764304,-334.142578125,-59.1259765625
202.75741770199056,-121.89453125,161.857421875
-264.96174977451665,-454.61328125,-169.7109375
-162.61295204815906,-350.6806640625,-75.15625
211.5539907852417,73.888671875,317.60546875
-27.957877084998472,29.517578125,240.7333984375
-142.9728183497864,-88.18359375,82.7412109375
-71.96511867610207,-88.1240234375,26.2275390625
15.669393806350854,102.8623046875,176.9765625
-166.45342119745692,-149.041015625,-133.875
155.62985527207275,-55.5205078125,90.0380859375
-124.32325386954653,-307.0537109375,-104.171875
-91.26102404124867,-214.4267578125,18.0361328125
-61.63052754293676,-227.44140625,-62.44140625
-174.11439912651076,-414.5283203125,-369.8095703125
45.06507972616055,-137.9658203125,-232.3173828125
1.400406807595573,162.837890625,-77.1533203125
-109.05224326177631,177.984375,-132.98046875
-368.8539155699473,-188.23046875,-434.1455078125
-216.53419382202082,-327.2041015625,-451.6640625
153.2182767902359,-52.7333984375,-50.498046875
-156.32929583217083,-425.37890625,-330.396484375
209.08503406659474,-132.69140625,29.5947265625
-192.6619065223058,-392.2646484375,-169.6484375
349.75365404151853,-17.533203125,230.53125
-192.88421797790397,-474.1513671875,-212.7734375
199.61098717096138,-246.12109375,2.240234375
309.013293727834,-0.6142578125,227.349609375
345.0256963396514,242.4638671875,453.6953125
-284.64029719024984,-277.5078125,-99.3154296875
154.94517907816044,52.1005859375,188.1640625
40.445138411134394,73.591796875,155.232421875
221.75292886232637,291.056640625,321.9130859375
196.08648037439525,201.3271484375,163.2744140625
262.31829148404904,69.2919921875,114.775390625
-121.9606183334854,-212.5908203125,-116.583984375
92.16174398283692,48.3447265625,173.6201171875
64.82285971382407,9.580078125,61.6552734375
126.79059810373474,-11.5810546875,-98.283203125
25.49087868105744,119.578125,-85.455078125
22.685216486774152,453.7431640625,172.2900390625
-310.49139518808624,241.7255859375,-52.48046875
-72.98200589069347,224.6865234375,10.951171875
-97.33922450501632,55.720703125,-47.03515625
-156.96114833564752,-88.142578125,-76.4501953125
-77.98451680278231,-149.61328125,-61.6650390625
2.6341889149698545,-66.658203125,84.388671875
89.57482922529925,-8.64453125,174.1552734375
-252.5596831767307,-320.7236328125,-109.3037109375
213.74734536080905,-17.958984375,190.10546875
72.88101304573865,-28.126953125,169.23046875
12.369067684183392,-43.2861328125,141.853515625
66.96556454914025,51.595703125,224.2783203125
249.14311707039633,190.30078125,316.626953125
-27.377458536755512,32.5771484375,118.2607421875
16.982901106386635,55.58984375,95.0830078125
78.93732459154307,149.263671875,143.85546875
68.53908555149428,93.8291015625,30.0068359375
246.72997270882115,66.689453125,95.83203125
78.05695597597514,0.037109375,57.7978515625
-69.396962019282,-69.4599609375,-0.91015625
-142.04417785802434,-195.0947265625,-174.376953125
-28.773772044225552,-182.396484375,-248.2587890625
-33.29576236927642,-33.4580078125,-188.908203125
-144.95950008944783,133.4736328125,-74.814453125
-28.112792306461415,308.7431640625,94.130859375
-9.02042821377654,223.2421875,76.4599609375
-26.02331920288816,-19.87109375,-68.833984375
-9.455837607403737,-156.9150390625,-115.544921875
-63.73423211835325,-241.2626953125,-133.076171875
93.62461160566636,-68.1435546875,90.6337890625
-106.63289504493514,-228.646484375,-40.7490234375
136.2496496804506,-43.65625,148.4873046875
86.44238208153547,30.05859375,222.1640625
-1.3917280451205443,-17.5751953125,160.2001953125
-168.96162239236583,-189.2890625,-33.9052734375
158.0607463013439,128.806640625,262.8447265625
-13.684795512794153,61.583984375,162.162109375
-70.15217104011754,-48.869140625,6.498046875
-21.45645317884737,-16.8759765625,-9.291015625
92.95107228253437,143.7998046875,101.8154296875
146.1408911692797,204.109375,102.8818359375
188.1267319963281,144.498046875,122.224609375
7.347467115123436,-16.3935546875,-3.630859375
23.271494410395462,8.8984375,19.439453125
71.95269697650838,101.36328125,51.84765625
46.77346355613554,74.658203125,-66.6416015625
-31.998398554982487,69.9033203125,-135.73828125
-7.962073276956289,260.9453125,43.388671875
-130.67252574423037,273.9404296875,91.1787109375
-129.86312909933804,183.9775390625,79.11328125
0.008297235415739124,142.546875,124.412109375
-10.8380371686344,12.8818359375,65.8515625
11.57500738755698,-63.9736328125,39.2060546875
-26.4584060778634,-153.3896484375,-9.1103515625
79.31187803878129,-93.4677734375,69.662109375
-27.297423686444745,-162.9697265625,9.7373046875
-58.277576383208725,-188.1640625,-13.5986328125
75.99364893265556,-42.9931640625,119.759765625
-0.20690422870575276,-67.7998046875,62.8115234375
-6.683534556434097,-24.7744140625,82.287109375
93.4262883860847,82.0576171875,154.0146484375
25.84116004261523,29.7197265625,53.8916015625
-105.16912762765423,-89.830078125,-114.794921875
99.0794446904165,139.8154296875,68.59375
22.75109562482612,132.2744140625,7.6083984375
6.209043504048168,33.4150390625,-23.6611328125
-84.34684712185299,-106.123046875,-125.2421875
-3.988339411356719,-60.8720703125,-67.8544921875
19.77632601458572,-23.8701171875,-57.7744140625
47.78913317029219,-102.900390625,-196.294921875
108.46562490916222,-100.28125,-236.775390625
52.266449829874546,-47.826171875,-183.3759765625
5.158515424580401,40.10546875,-57.4951171875
-167.17938495518138,-67.099609375,-100.171875
-94.37283563186065,-58.9970703125,-14.33203125
-42.574209369902746,-69.0693359375,37.2626953125
-83.32597040999099,-192.2802734375,-45.4951171875
-10.41457473893206,-207.244140625,-35.720703125
-146.2801134335259,-365.0224609375,-180.83203125
-159.94510808757877,-400.0029296875,-212.4775390625
40.30260729236943,-162.3701171875,18.595703125
121.66275303969815,13.82421875,176.24609375
90.38096924878846,30.634765625,158.4580078125
88.85573218334866,58.6875,149.9365234375
-78.47169175130693,-65.8154296875,-11.9970703125
-109.23154611930113,-123.783203125,-111.451171875
94.76409279489417,66.60546875,29.740234375
119.02793933781868,176.640625,91.7216796875
145.79741656941405,208.189453125,70.244140625
-125.50116601522859,-26.140625,-154.08984375
-2.6181609730083437,77.84375,-4.0380859375
12.189646996701413,133.13671875,55.3076171875
-256.1011092153203,-104.328125,-204.919921875
107.95822435794616,74.9052734375,-36.6259765625
-149.4456306567754,-198.3837890625,-331.5185546875
63.39641577980001,-43.3837890625,-138.9677734375
-46.71597082499102,-27.5087890625,-71.96875
-135.91559600581422,-69.255859375,-51.115234375
-73.51932040989232,-29.177734375,54.9912109375
-132.19619882844745,-132.1083984375,2.841796875
-179.62901791204786,-284.5400390625,-115.73828125
-72.05493110657517,-271.4375,-78.521484375
-83.21269070890594,-296.30859375,-100.8203125
89.41484979606139,-109.6884765625,78.1162109375
-67.0818349434212,-177.5224609375,-4.935546875
13.05656342626753,-75.587890625,83.423828125
64.47649079979601,44.87109375,176.4306640625
-14.87996578336606,43.080078125,137.3427734375
34.59365195745886,113.43359375,163.326171875
31.95836323239564,134.619140625,135.4560546875
-74.57871662389698,22.3388671875,-20.8994140625
163.49568431520674,178.728515625,94.396484375
59.82615545509907,36.828125,-93.939453125
245.75139703353852,-221.7509765625,-20.7666015625
59.640026972800115,-373.7158203125,-84.583984375
25.623731045358,-355.994140625,-28.1923828125
119.96776107087317,-163.9990234375,92.81640625
-79.41591237181092,-377.296875,-286.3515625
-200.79501386780066,-296.8671875,-426.19921875
-97.03301690543049,223.013671875,-79.6875
-269.31813745764885,350.1142578125,-36.0029296875
229.69964557110688,646.2939453125,329.552734375
-101.19698301171047,40.08203125,-135.34375
8.22667634561003,-138.70703125,-174.9609375
53.465817419773884,-73.54296875,-1.5673828125
159.42732563622303,79.2236328125,231.1357421875
0.9275442301150179,-119.5166015625,83.634765625
87.2808317002582,-111.2119140625,128.51171875
-4.577396250466336,-208.416015625,47.1328125
236.00177985638038,49.8798828125,312.7578125
-125.89879065611058,-202.732421875,58.25
-125.88125802094874,-243.52734375,4.44140625
81.58532087849017,33.3232421875,259.3125
57.12089390394431,147.5185546875,338.8896484375
-29.37629760382879,60.146484375,202.61328125
-77.93526843484142,-32.078125,62.1591796875
36.129131778956435,-43.0068359375,-9.7109375
-140.83258964018933,-326.6015625,-195.7314453125
-170.32231768950624,-417.9111328125,-197.103515625
82.55982819563542,-198.1123046875,61.4033203125
-63.17234172088865,-309.3935546875,-99.3896484375
190.07239314511025,-212.443359375,-142.3154296875
54.28215752641336,-135.1943359375,-257.294921875
-286.3333042369086,-71.146484375,-323.8505859375
-99.4207886970089,186.9296875,-109.400390625
-359.71548987148526,-185.87890625,-414.60546875
-66.01282929673471,-335.041015625,-440.357421875
237.72762620174217,-135.9775390625,-118.1142578125
73.57960495428779,-202.4306640625,-81.943359375
-219.06166421704438,-485.8095703125,-287.2900390625
124.07124530787951,-247.3955078125,-5.3125
-66.89068647922795,-364.611328125,-99.482421875
-191.57518591056578,-528.732421875,-260.962890625
232.17853653221027,-83.5283203125,186.865234375
269.97714862384055,67.0009765625,314.20703125
-25.070910026637648,-146.6962890625,66.2041015625
48.263913193579356,0.7890625,186.296875
-183.2610078214857,-100.3759765625,51.326171875
-58.2647962705596,-23.568359375,81.884765625
37.49246525056151,19.3603515625,67.32421875
67.68821412651414,-29.4091796875,-46.0595703125
223.2351133166012,15.169921875,91.701171875
113.56111891855107,-24.5537109375,97.8134765625
-156.19260207985826,-160.515625,-24.484375
-119.69048541649136,-249.0908203125,-162.701171875
54.09915220366929,-159.3466796875,-166.79296875
-90.57614449191169,-88.7783203125,-231.1875
199.8429527580538,479.0263671875,234.5322265625
-194.1063827333528,322.5234375,47.00390625
-294.58105941211033,-77.4091796875,-277.373046875
-11.019962561820648,-69.693359375,-154.12109375
-46.227044157854834,-130.0400390625,-101.5302734375
-108.91209169279682,-275.673828125,-159.4599609375
-13.724292970107854,-276.5791015625,-107.5419921875
-24.131760243815734,-239.0537109375,-30.166015625
-67.55351655562663,-281.98828125,-58.390625
197.84221716990942,-51.8359375,164.271484375
-15.63154916673011,-105.82421875,108.703125
-125.79733772710279,-202.021484375,3.337890625
171.65383999822188,38.9951171875,214.2890625
-202.92648041239772,-194.466796875,-53.978515625
-47.095725442246476,-81.0859375,16.869140625
213.3323982443053,241.2685546875,291.1181640625
55.709794641155895,161.310546875,154.21484375
-34.30352952139947,-25.2822265625,-95.9375
80.40216775194313,-34.25390625,-0.447265625
3.9087880644019606,-76.26171875,18.142578125
-19.32075542363964,-72.9541015625,18.025390625
38.32314192913509,-45.4423828125,-20.421875
58.9554080012058,-30.3466796875,-103.3701171875
-40.70389108888048,35.1083984375,-141.0205078125
-174.0905840590458,163.6240234375,-52.6025390625
-213.37896941276995,157.357421875,-55.6982421875
-38.13959567687198,151.3515625,4.2041015625
-5.74516837131705,32.611328125,-16.009765625
-26.715902611902493,-129.8212890625,-86.7568359375
-167.7081277091911,-359.0703125,-248.74609375
4.106779408341026,-209.9326171875,-52.2978515625
-128.33122288042978,-264.9453125,-79.7861328125
-63.297210232256475,-212.259765625,-17.357421875
-141.389058721521,-248.8466796875,-50.9609375
89.97159501640817,-21.0517578125,166.8955078125
-51.13523077847458,-93.6328125,67.13671875
-28.770024617806484,-47.4599609375,88.916015625
102.58194612687112,84.2099609375,177.3955078125
106.8121957602616,156.4755859375,203.2451171875
34.94120012165513,148.21875,154.193359375
138.1632205014721,206.775390625,161.6064453125
70.52999089077639,85.0283203125,-24.1240234375
67.44295382337987,30.189453125,-7.138671875
-63.645907740150506,-29.6845703125,-14.3466796875
-19.7660399077522,9.38671875,30.4365234375
-92.77725648025807,-53.20703125,-78.9931640625
1.3780693437402078,-19.791015625,-115.291015625
-117.14264407450537,-34.6083984375,-200.4013671875
-46.45091685092666,211.0078125,23.7802734375
-109.3958942280733,303.7353515625,133.701171875
-107.6446915376473,238.380859375,136.0732421875
-51.09603220767349,107.8232421875,90.9814453125
6.1542423896280525,-0.43359375,55.6875
178.9297573031181,84.98046875,187.0537109375
-188.6707397133723,-283.6728515625,-150.28515625
-13.499558376593995,-192.2333984375,-35.697265625
-62.74242611871341,-177.4091796875,-13.0908203125
-11.317805931719704,-99.466796875,59.2578125
68.40064674388304,21.3798828125,171.6904296875
50.364384990300096,22.0205078125,146.3564453125
135.4691048488694,119.892578125,213.8564453125
3.1373881711260765,33.703125,92.2099609375
1.0873574121305865,12.1708984375,32.93359375
-40.99904107443217,-35.82421875,-58.1015625
187.03811148027853,190.890625,122.240234375
5.338571260057506,41.23046875,-87.19921875
199.62953081046544,200.2939453125,131.962890625
-45.56075236264769,18.212890625,-26.353515625
13.39865862491206,23.275390625,-13.50390625
93.69942648385222,115.4931640625,43.482421875
16.213710055921183,-25.802734375,-157.1806640625
97.60538856040512,-6.86328125,-171.908203125
-40.50235881477602,-34.0068359375,-188.5439453125
-232.2770075854296,-137.572265625,-242.87109375
-13.764440241178818,66.529296875,37.5029296875
-137.36938884562733,-51.1689453125,-9.650390625
-82.1350825642512,-129.3564453125,-25.9697265625
-128.2744545906953,-296.1025390625,-144.205078125
-7.807257373475295,-263.818359375,-91.373046875
-136.17071817343822,-379.2060546875,-197.0205078125
-110.5863284101888,-369.009765625,-184.09765625
-0.11738468336261576,-229.6142578125,-50.6435546875
62.43455276248096,-103.2109375,60.5078125
222.20085530087272,111.0234375,246.0693359375
15.38283229893932,-0.2509765625,97.0712890625
146.4037692223883,129.787109375,185.6982421875
-69.49248910239476,-23.2998046875,-15.5205078125
39.370353192418406,49.7744140625,9.5947265625
17.264644080356447,61.99609375,-23.193359375
-71.30924908430461,-71.576171875,-212.1943359375
26.288328159946104,78.6435546875,-5.0625
11.998386123641467,77.873046875,24.0595703125
-120.59438868446341,-52.3310546875,-108.634765625
-114.27472877285072,-37.39453125,-98.4970703125
-57.25727283836386,-57.4287109375,-151.4931640625
-19.701576503650358,-109.1796875,-219.3076171875
-47.60434639741288,-138.173828125,-229.791015625
-124.72104423063865,-152.103515625,-195.3447265625
-59.61970546052544,-50.486328125,-20.58203125
-114.39309803841934,-88.1044921875,3.205078125
105.55593931804106,72.2578125,212.857421875
-62.67774511623247,-113.3681640625,47.4912109375
79.64983337914236,-66.1611328125,110.63671875
18.14551734568886,-122.169921875,50.3359375
90.41612064427136,-29.5341796875,133.556640625
-31.627375592272074,-70.5791015625,76.9638671875
-41.15221524583285,-27.9716796875,103.955078125
-189.63202562399601,-106.552734375,7.2333984375
-133.36104423357028,-44.9873046875,40.6708984375
21.56987135041709,153.95703125,207.0576171875
-115.91620604936543,44.7451171875,48.9111328125
-159.56145360597475,-64.70703125,-104.94921875
43.61166299893921,51.96484375,-32.7314453125
175.9552009276249,117.44140625,-21.416015625
123.2676414998732,-325.044921875,-121.4755859375
200.08560921201024,-370.646484375,-65.06640625
-27.895917634547004,-446.38671875,-115.0830078125
-36.36807537239474,-414.875,-127.603515625
3.616968430029374,-427.13671875,-282.8330078125
-191.72710745160475,-360.4228515625,-426.84375
-60.764906880827766,203.4033203125,-60.666015625
-278.28105364441217,349.7744140625,-25.341796875
-60.060800148212365,387.2412109375,71.142578125
-79.17305130422028,68.6279296875,-113.431640625
111.98880499766165,22.9443359375,-16.486328125
-123.28195956449235,-270.3447265625,-195.6533203125
28.871763524703056,-166.9501953125,-6.8486328125
-73.82681032796609,-246.4609375,-30.453125
-26.9978710386913,-226.068359375,26.23828125
40.07053191574778,-170.7568359375,97.626953125
180.59861695582003,-4.9169921875,266.9873046875
48.94382338903233,-87.0048828125,173.2392578125
0.20138154102824046,-111.3701171875,129.87109375
-262.0951169623131,-276.388671875,-55.126953125
-50.28349459520905,-77.5830078125,108.4609375
-131.01545229011572,-118.33984375,17.6875
213.89334788267115,202.0263671875,285.9462890625
0.6922389597202709,-28.30859375,-3.7041015625
11.484395445786504,-205.205078125,-88.3271484375
62.6233737466755,-173.306640625,31.59765625
-20.6950423932758,-115.4248046875,100.7490234375
-34.43567267787694,-133.384765625,15.8544921875
55.7712867105929,-181.9267578125,-174.6767578125
-56.72058073286462,-215.865234375,-379.0302734375
107.8212840415672,239.53515625,-26.28125
15.11533168904316,306.6748046875,-16.3779296875
-118.1725148479727,-41.4521484375,-294.0380859375
-18.69932234327098,-281.763671875,-405.5361328125
74.45818923686238,-275.9052734375,-270.4326171875
-49.8768881377473,-422.01953125,-318.1650390625
-33.21583072379144,-409.3642578125,-231.2470703125
-289.43798075911764,-684.130859375,-459.744140625
317.71043219225976,-147.0751953125,105.5078125
21.51470248710757,-308.3251953125,-44.953125
286.66510136343277,-56.439453125,211.27734375
59.14784603739463,-197.74609375,54.6826171875
145.22630148370263,-83.16015625,143.98046875
244.47165822957686,101.9482421875,288.419921875
-134.85767025713358,-137.103515625,8.541015625
-37.50603626314478,-90.8798828125,6.7548828125
301.61490955401314,298.5986328125,353.6787109375
-26.987589862621462,-21.60546875,-31.01171875
-22.26361829066809,-213.7373046875,-150.630859375
-82.76375257086147,-187.892578125,-39.0966796875
-262.9864418556226,-222.38671875,-50.1279296875
-5.433640208810175,-111.3564453125,14.6669921875
12.234285297918177,-159.798828125,-164.0224609375
-188.6371086095678,-209.453125,-365.57421875
-211.40671856836525,47.6904296875,-183.0146484375
41.08157416647555,406.552734375,150.2421875
-269.4445944076524,-58.9951171875,-260.7255859375
40.22576890518212,-66.88671875,-156.6455078125
-30.79848764795497,-158.0908203125,-138.84375
-219.648543667985,-361.7734375,-261.9287109375
-301.0203210030977,-457.0927734375,-299.55078125
17.31696168738563,-165.060546875,18.3623046875
-64.13356679246135,-108.201171875,103.740234375
11.756583008995221,-82.5361328125,133.111328125
193.9078503890505,124.9453125,342.5791015625
114.32157289267889,99.0703125,295.896484375
-263.5773055652826,-254.3173828125,-82.974609375
99.7661094018622,46.05078125,194.47265625
-99.52456005559361,-111.6865234375,-10.7861328125
-58.432666828723086,-141.6650390625,-89.947265625
155.20631260611663,110.5498046875,123.6572265625
65.87342103998162,20.283203125,-31.251953125
-11.978530759619389,-157.8046875,-133.0673828125
-83.26489721629514,-210.8095703125,-116.150390625
88.05429561352685,26.927734375,138.5546875
84.17864587476106,57.6611328125,111.1748046875
20.422260648332667,-38.2900390625,-100.7265625
